"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/UI/UIMaterialLab/Materials/3_Time/2_EasingFunctions/M_UI_EasingFunctions.M_UI_EasingFunctions","49","0","0","10","0","Compiling M_UI_EasingFunctions: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'cubic ease in2-1'=False, StaticSwitch'cubic ease in out2-1'=False, StaticSwitch'cubic ease out2-1'=False, StaticSwitch'linear2-1'=False, StaticSwitch'quintic ease in2-1'=False, StaticSwitch'quintic ease in out2-1'=False, StaticSwitch'quintic ease out2-1'=False, StaticSwitch'sine ease in2-1'=True, StaticSwitch'sine ease in out2-1'=True, StaticSwitch'sine ease out2-1'=True"
"/Game/UI/UIMaterialLab/Materials/3_Time/2_EasingFunctions/M_UI_EasingFunctions.M_UI_EasingFunctions","49","0","0","10","0","Compiling M_UI_EasingFunctions: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'cubic ease in2-1'=False, StaticSwitch'cubic ease in out2-1'=False, StaticSwitch'cubic ease out2-1'=False, StaticSwitch'linear2-1'=False, StaticSwitch'quintic ease in2-1'=False, StaticSwitch'quintic ease in out2-1'=False, StaticSwitch'quintic ease out2-1'=True, StaticSwitch'sine ease in2-1'=True, StaticSwitch'sine ease in out2-1'=False, StaticSwitch'sine ease out2-1'=False"
"/Game/UI/UIMaterialLab/Materials/3_Time/2_EasingFunctions/M_UI_EasingFunctions.M_UI_EasingFunctions","49","0","0","10","0","Compiling M_UI_EasingFunctions: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'cubic ease in2-1'=False, StaticSwitch'cubic ease in out2-1'=False, StaticSwitch'cubic ease out2-1'=False, StaticSwitch'linear2-1'=False, StaticSwitch'quintic ease in2-1'=False, StaticSwitch'quintic ease in out2-1'=True, StaticSwitch'quintic ease out2-1'=False, StaticSwitch'sine ease in2-1'=True, StaticSwitch'sine ease in out2-1'=False, StaticSwitch'sine ease out2-1'=False"
"/Game/UI/UIMaterialLab/Materials/3_Time/2_EasingFunctions/M_UI_EasingFunctions.M_UI_EasingFunctions","49","0","0","10","0","Compiling M_UI_EasingFunctions: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'cubic ease in2-1'=False, StaticSwitch'cubic ease in out2-1'=False, StaticSwitch'cubic ease out2-1'=False, StaticSwitch'linear2-1'=False, StaticSwitch'quintic ease in2-1'=True, StaticSwitch'quintic ease in out2-1'=False, StaticSwitch'quintic ease out2-1'=False, StaticSwitch'sine ease in2-1'=True, StaticSwitch'sine ease in out2-1'=False, StaticSwitch'sine ease out2-1'=False"
"/Game/UI/UIMaterialLab/Materials/3_Time/2_EasingFunctions/M_UI_EasingFunctions.M_UI_EasingFunctions","49","0","0","10","0","Compiling M_UI_EasingFunctions: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'cubic ease in2-1'=True, StaticSwitch'cubic ease in out2-1'=False, StaticSwitch'cubic ease out2-1'=False, StaticSwitch'linear2-1'=False, StaticSwitch'quintic ease in2-1'=False, StaticSwitch'quintic ease in out2-1'=False, StaticSwitch'quintic ease out2-1'=False, StaticSwitch'sine ease in2-1'=True, StaticSwitch'sine ease in out2-1'=False, StaticSwitch'sine ease out2-1'=False"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/4_WaveWarp/M_UI_WaveWarp.M_UI_WaveWarp","49","0","0","10","10","Compiling M_UI_WaveWarp: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False, StaticSwitch'Example 22-1'=False, StaticSwitch'Example 32-1'=True"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/4_WaveWarp/M_UI_WaveWarp.M_UI_WaveWarp","49","0","0","10","0","Compiling M_UI_WaveWarp: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False, StaticSwitch'Example 22-1'=True, StaticSwitch'Example 32-1'=True"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/4_WaveWarp/M_UI_WaveWarp.M_UI_WaveWarp","49","0","0","10","0","Compiling M_UI_WaveWarp: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=True, StaticSwitch'Example 22-1'=False, StaticSwitch'Example 32-1'=True"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_ProfileCard.M_UI_ProfileCard","49","0","0","10","0","Compiling M_UI_ProfileCard: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/2_Skew/M_UI_Skew.M_UI_Skew","49","0","0","10","0","Compiling M_UI_Skew: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example12-1'=True"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/2_Skew/M_UI_Skew.M_UI_Skew","49","0","0","10","0","Compiling M_UI_Skew: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example12-1'=False"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/1_LinearGradient/M_UI_LinearGradient.M_UI_LinearGradient","49","0","0","10","10","Compiling M_UI_LinearGradient: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Mirrored2-1'=False, StaticSwitch'Vertical2-1'=False"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/1_LinearGradient/M_UI_LinearGradient.M_UI_LinearGradient","49","0","0","10","0","Compiling M_UI_LinearGradient: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Mirrored2-1'=True, StaticSwitch'Vertical2-1'=False"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/1_LinearGradient/M_UI_LinearGradient.M_UI_LinearGradient","49","0","0","10","0","Compiling M_UI_LinearGradient: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Mirrored2-1'=False, StaticSwitch'Vertical2-1'=True"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","0","0","58","0","Compiling M_MannequinUE4_Body: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=False"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","0","0","58","0","Compiling M_MannequinUE4_Body: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=True"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/4_PingPong/M_UI_PingPong.M_UI_PingPong","49","0","0","10","10","Compiling M_UI_PingPong: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'example 12-1'=True"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/4_PingPong/M_UI_PingPong.M_UI_PingPong","49","0","0","10","0","Compiling M_UI_PingPong: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'example 12-1'=False"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/3_Pixelate/M_UI_Pixelate.M_UI_Pixelate","49","0","0","10","10","Compiling M_UI_Pixelate: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'base2-1'=False, StaticSwitch'oxo2-1'=False"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/3_Pixelate/M_UI_Pixelate.M_UI_Pixelate","49","0","0","10","0","Compiling M_UI_Pixelate: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'base2-1'=False, StaticSwitch'oxo2-1'=True"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/3_Pixelate/M_UI_Pixelate.M_UI_Pixelate","49","0","0","10","0","Compiling M_UI_Pixelate: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'base2-1'=True, StaticSwitch'oxo2-1'=False"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/5_RemappableGradient/M_UI_RemappableGradient.M_UI_RemappableGradient","49","0","0","10","10","Compiling M_UI_RemappableGradient: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Colors2-1'=False, StaticSwitch'Cycle gradients2-1'=False"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/5_RemappableGradient/M_UI_RemappableGradient.M_UI_RemappableGradient","49","0","0","10","0","Compiling M_UI_RemappableGradient: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Colors2-1'=True, StaticSwitch'Cycle gradients2-1'=True"
"/Game/UI/UIMaterialLab/Materials/2_Gradients/5_RemappableGradient/M_UI_RemappableGradient.M_UI_RemappableGradient","49","0","0","10","0","Compiling M_UI_RemappableGradient: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Colors2-1'=True, StaticSwitch'Cycle gradients2-1'=False"
"/Game/FX/Effects/Slash/M_Slash.M_Slash","49","0","0","46","0","Compiling M_Slash: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithNiagaraMeshParticles}"
"/Game/Fade/MM_Fade.MM_Fade","49","0","0","31","0","Compiling MM_Fade: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","0","0","23","0","Compiling SkySphereMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/UI/UIMaterialLab/Materials/5_Masks/6_Rings/M_UI_Rings.M_UI_Rings","49","0","0","10","10","Compiling M_UI_Rings: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False, StaticSwitch'Example 22-1'=True"
"/Game/UI/UIMaterialLab/Materials/5_Masks/6_Rings/M_UI_Rings.M_UI_Rings","49","0","0","10","0","Compiling M_UI_Rings: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=True, StaticSwitch'Example 22-1'=True"
"/Game/UI/UIMaterialLab/Materials/5_Masks/4_RadialSegments/M_UI_Radial_Segments.M_UI_Radial_Segments","49","0","0","10","10","Compiling M_UI_Radial_Segments: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False, StaticSwitch'Example 22-1'=False, StaticSwitch'Example 32-1'=True"
"/Game/UI/UIMaterialLab/Materials/5_Masks/4_RadialSegments/M_UI_Radial_Segments.M_UI_Radial_Segments","49","0","0","10","0","Compiling M_UI_Radial_Segments: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False, StaticSwitch'Example 22-1'=True, StaticSwitch'Example 32-1'=True"
"/Game/UI/UIMaterialLab/Materials/5_Masks/4_RadialSegments/M_UI_Radial_Segments.M_UI_Radial_Segments","49","0","0","10","0","Compiling M_UI_Radial_Segments: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=True, StaticSwitch'Example 22-1'=False, StaticSwitch'Example 32-1'=True"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","0","30","30","Compiling M_Mannequin: Platform=PCD3D_SM6, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=False"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","0","30","30","Compiling M_Mannequin: Platform=PCD3D_SM6, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=True"
"/Game/UI/UIMaterialLab/Materials/5_Masks/5_Sectors/M_UI_Sectors.M_UI_Sectors","49","0","0","10","10","Compiling M_UI_Sectors: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False, StaticSwitch'Example 22-1'=True"
"/Game/UI/UIMaterialLab/Materials/5_Masks/5_Sectors/M_UI_Sectors.M_UI_Sectors","49","0","0","10","0","Compiling M_UI_Sectors: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=True, StaticSwitch'Example 22-1'=True"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/3_PolarCoordinates/M_UI_PolarCoordinates.M_UI_PolarCoordinates","49","0","0","10","10","Compiling M_UI_PolarCoordinates: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example22-1'=False"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/3_PolarCoordinates/M_UI_PolarCoordinates.M_UI_PolarCoordinates","49","0","0","10","0","Compiling M_UI_PolarCoordinates: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example22-1'=True"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/1_Slant/M_UI_Slant.M_UI_Slant","49","0","0","10","10","Compiling M_UI_Slant: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False"
"/Game/UI/UIMaterialLab/Materials/7_UVDistortion/1_Slant/M_UI_Slant.M_UI_Slant","49","0","0","10","0","Compiling M_UI_Slant: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=True"
"/Game/UI/UIMaterialLab/Materials/5_Masks/1_Blind/M_UI_BlindMask.M_UI_BlindMask","49","0","0","10","0","Compiling M_UI_BlindMask: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=True, StaticSwitch'Example 22-1'=True"
"/Game/UI/UIMaterialLab/Materials/5_Masks/1_Blind/M_UI_BlindMask.M_UI_BlindMask","49","0","0","10","20","Compiling M_UI_BlindMask: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False, StaticSwitch'Example 22-1'=True"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_Liquid_Fill.M_UI_Liquid_Fill","49","0","0","10","0","Compiling M_UI_Liquid_Fill: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/1_Random/M_UI_Random.M_UI_Random","49","0","0","10","10","Compiling M_UI_Random: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'base2-1'=False, StaticSwitch'random size2-1'=False"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/1_Random/M_UI_Random.M_UI_Random","49","0","0","10","0","Compiling M_UI_Random: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'base2-1'=False, StaticSwitch'random size2-1'=True"
"/Game/UI/UIMaterialLab/Materials/8_Utilities/1_Random/M_UI_Random.M_UI_Random","49","0","0","10","0","Compiling M_UI_Random: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'base2-1'=True, StaticSwitch'random size2-1'=False"
"/Game/UI/UIMaterialLab/Materials/6_Patterns/1_GridTiling/M_UI_GridTiling.M_UI_GridTiling","49","0","0","10","10","Compiling M_UI_GridTiling: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=False, StaticSwitch'Example 22-1'=True"
"/Game/UI/UIMaterialLab/Materials/6_Patterns/1_GridTiling/M_UI_GridTiling.M_UI_GridTiling","49","0","0","10","0","Compiling M_UI_GridTiling: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Example 12-1'=True, StaticSwitch'Example 22-1'=True"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","0","23","23","Compiling M_PrototypeGrid: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=False, StaticSwitch'TopSurfaceColor2-1'=False"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","0","23","0","Compiling M_PrototypeGrid: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'TopSurfaceColor2-1'=True"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","0","23","0","Compiling M_PrototypeGrid: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'TopSurfaceColor2-1'=False"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_TileBackground.M_UI_TileBackground","49","0","0","10","20","Compiling M_UI_TileBackground: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseShadow2-1'=True"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_TileBackground.M_UI_TileBackground","49","0","0","10","0","Compiling M_UI_TileBackground: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'UseShadow2-1'=False"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_Slot.M_UI_Slot","49","0","0","10","0","Compiling M_UI_Slot: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_ProgressBar_Segmented.M_UI_ProgressBar_Segmented","49","0","0","10","10","Compiling M_UI_ProgressBar_Segmented: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'is box2-1'=True, StaticSwitch'is circle2-1'=False"
"/Game/UI/UIMaterialLab/Widgets/ComponentMaterials/M_UI_ProgressBar_Segmented.M_UI_ProgressBar_Segmented","49","0","0","10","0","Compiling M_UI_ProgressBar_Segmented: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'is box2-1'=False, StaticSwitch'is circle2-1'=False"
